lat,lon,population,inform_risk,region_id,region_name,country_income_group,country_income_group_label,rq2_exposure_active_cell,population_source,vulnerability_source,admin_source,infrastructure_source
55.5,-48.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-44.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-43.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-42.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-42.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-41.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-40.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-39.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-39.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-38.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-37.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-36.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-36.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-35.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-34.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-33.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-33.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-32.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-31.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-30.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-30.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-29.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-27.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-27.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-26.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-25.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-24.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-23.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-22.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
55.5,-21.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-46.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-38.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-36.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-35.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-34.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-33.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-32.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-31.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-30.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-30.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-29.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-28.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-27.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-27.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-26.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-25.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-24.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-24.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-23.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-22.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
56.25,-17.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-33.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-32.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-31.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-30.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-30.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-29.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-28.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-27.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-27.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-26.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-25.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-24.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-24.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-23.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-22.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-21.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-21.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-20.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.0,-18.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-34.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-33.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-32.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-31.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-30.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-30.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-29.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-28.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-27.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-27.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-26.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-25.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-24.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-24.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-23.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-22.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-21.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-21.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-20.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-19.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-18.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-17.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
57.75,-15.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-35.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-30.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-30.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-29.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-28.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-27.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-27.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-26.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-25.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-24.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-24.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-23.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-22.5,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-21.75,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-21.0,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
58.5,-20.25,0.0,0.5,UNASSIGNED,Unassigned/ocean,NA,Not classified,False,WorldPop Total Population 1km ArcGIS ImageServer,World Bank country income classification mapped to vulnerability weights,Natural Earth country boundaries via datasets/geo-countries,not used for RQ2 exposure rerun
