marker,cyclone_id,forecast_time,horizon_h,member_count,estimator,predicted_vw_exposure,realized_vw_exposure,absolute_error
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DUDZAI,2026-01-15 06:00:00,72,50,Ensemble probability-weighted,339.2506731626352,0.0,339.2506731626352
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-18 18:00:00,72,51,Deterministic mean-track,62635.09825578909,0.0,62635.09825578909
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-18 18:00:00,72,51,P90 envelope,2813960.810040464,0.0,2813960.810040464
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-18 18:00:00,72,51,Ensemble probability-weighted,21951.512431904823,0.0,21951.512431904823
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 00:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 00:00:00,72,51,P90 envelope,2806062.749245611,0.0,2806062.749245611
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 00:00:00,72,51,Ensemble probability-weighted,29654.936704606524,0.0,29654.936704606524
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 06:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 06:00:00,72,51,P90 envelope,3046738.1982138874,0.0,3046738.1982138874
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 06:00:00,72,51,Ensemble probability-weighted,28312.765385591792,0.0,28312.765385591792
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 12:00:00,72,51,Deterministic mean-track,0.0,158906.65562162804,158906.65562162804
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 12:00:00,72,51,P90 envelope,2223365.2865385604,158906.65562162804,2064458.6309169324
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 12:00:00,72,51,Ensemble probability-weighted,26933.310955308592,158906.65562162804,131973.34466631946
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 18:00:00,72,51,Deterministic mean-track,312834.6942892913,0.0,312834.6942892913
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 18:00:00,72,51,P90 envelope,2888944.911659062,0.0,2888944.911659062
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 18:00:00,72,51,Ensemble probability-weighted,54590.911906163616,0.0,54590.911906163616
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 00:00:00,72,51,Deterministic mean-track,0.0,312834.6942892913,312834.6942892913
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 00:00:00,72,51,P90 envelope,2591922.528784908,312834.6942892913,2279087.8344956166
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 00:00:00,72,51,Ensemble probability-weighted,37566.133048017364,312834.6942892913,275268.5612412739
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 06:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 06:00:00,72,51,P90 envelope,2779132.984339475,0.0,2779132.984339475
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 06:00:00,72,51,Ensemble probability-weighted,40510.668028416454,0.0,40510.668028416454
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 12:00:00,72,51,Deterministic mean-track,0.0,266153.1314903576,266153.1314903576
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 12:00:00,72,51,P90 envelope,3119465.0089953514,266153.1314903576,2853311.8775049937
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 12:00:00,72,51,Ensemble probability-weighted,52017.76558788226,266153.1314903576,214135.36590247537
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 18:00:00,72,51,Deterministic mean-track,206952.55667991677,0.0,206952.55667991677
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 18:00:00,72,51,P90 envelope,2711147.5539463786,0.0,2711147.5539463786
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 18:00:00,72,51,Ensemble probability-weighted,18968.772743988695,0.0,18968.772743988695
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 00:00:00,72,51,Deterministic mean-track,0.0,370519.5495844955,370519.5495844955
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 00:00:00,72,51,P90 envelope,2950352.960684897,370519.5495844955,2579833.4111004015
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 00:00:00,72,51,Ensemble probability-weighted,43598.90815880025,370519.5495844955,326920.6414256952
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 06:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 06:00:00,72,51,P90 envelope,2505143.714596113,0.0,2505143.714596113
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 06:00:00,72,51,Ensemble probability-weighted,35108.13896261331,0.0,35108.13896261331
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 12:00:00,72,49,Deterministic mean-track,84416.56674662708,0.0,84416.56674662708
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 12:00:00,72,49,P90 envelope,2722990.371650766,0.0,2722990.371650766
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 12:00:00,72,49,Ensemble probability-weighted,23324.206593576328,0.0,23324.206593576328
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 18:00:00,72,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 18:00:00,72,50,P90 envelope,2264266.2991866306,0.0,2264266.2991866306
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 18:00:00,72,50,Ensemble probability-weighted,15999.084694833582,0.0,15999.084694833582
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 00:00:00,72,48,Deterministic mean-track,0.0,116553.95411257951,116553.95411257951
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 00:00:00,72,48,P90 envelope,2607794.97217002,116553.95411257951,2491241.0180574404
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 00:00:00,72,48,Ensemble probability-weighted,27590.62227522748,116553.95411257951,88963.33183735203
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 06:00:00,72,46,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 06:00:00,72,46,P90 envelope,2251067.540697479,0.0,2251067.540697479
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 06:00:00,72,46,Ensemble probability-weighted,14542.16277785711,0.0,14542.16277785711
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-05 18:00:00,72,50,Deterministic mean-track,9006.68427948574,0.0,9006.68427948574
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-05 18:00:00,72,50,P90 envelope,563895.8371408177,0.0,563895.8371408177
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-05 18:00:00,72,50,Ensemble probability-weighted,4005.86271157078,0.0,4005.86271157078
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 00:00:00,72,47,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 00:00:00,72,47,P90 envelope,569194.3503579828,0.0,569194.3503579828
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 00:00:00,72,47,Ensemble probability-weighted,5746.943123732653,0.0,5746.943123732653
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,72,49,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,72,49,P90 envelope,510393.40197547333,0.0,510393.40197547333
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,72,49,Ensemble probability-weighted,6813.851389686499,0.0,6813.851389686499
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,72,51,P90 envelope,664044.9717133404,0.0,664044.9717133404
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,72,51,Ensemble probability-weighted,5540.903479451304,0.0,5540.903479451304
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,72,51,Deterministic mean-track,0.0,105059.24378372119,105059.24378372119
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,72,51,P90 envelope,1206868.6973662034,105059.24378372119,1101809.4535824822
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,72,51,Ensemble probability-weighted,7700.485565696347,105059.24378372119,97358.75821802484
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,72,50,Deterministic mean-track,0.0,110787.14697800452,110787.14697800452
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,72,50,P90 envelope,1106024.1095881783,110787.14697800452,995236.9626101739
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,72,50,Ensemble probability-weighted,23335.354651971553,110787.14697800452,87451.79232603297
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,72,51,P90 envelope,1389738.122610212,0.0,1389738.122610212
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,72,51,Ensemble probability-weighted,14480.458164265372,0.0,14480.458164265372
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,72,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,72,50,P90 envelope,1368481.9785261715,0.0,1368481.9785261715
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,72,50,Ensemble probability-weighted,16904.02171560731,0.0,16904.02171560731
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,72,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,72,50,P90 envelope,1345454.873436898,0.0,1345454.873436898
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,72,50,Ensemble probability-weighted,12878.3159856807,0.0,12878.3159856807
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,72,50,Deterministic mean-track,0.0,101263.01863215961,101263.01863215961
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,72,50,P90 envelope,1266447.9948849236,101263.01863215961,1165184.976252764
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,72,50,Ensemble probability-weighted,14295.24828026611,101263.01863215961,86967.7703518935
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,72,51,Deterministic mean-track,0.0,128198.65851919798,128198.65851919798
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,72,51,P90 envelope,1366014.239648276,128198.65851919798,1237815.581129078
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,72,51,Ensemble probability-weighted,14643.699838309145,128198.65851919798,113554.95868088884
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,72,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,72,50,P90 envelope,1316914.5273895124,0.0,1316914.5273895124
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,72,50,Ensemble probability-weighted,12399.932407209053,0.0,12399.932407209053
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,72,51,P90 envelope,1351509.352305252,0.0,1351509.352305252
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,72,51,Ensemble probability-weighted,7665.646078128825,0.0,7665.646078128825
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,72,51,P90 envelope,1329548.74400049,0.0,1329548.74400049
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,72,51,Ensemble probability-weighted,10600.242102663657,0.0,10600.242102663657
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,72,51,Deterministic mean-track,22302.37028918206,93726.52333620201,71424.15304701995
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,72,51,P90 envelope,896179.5053114657,93726.52333620201,802452.9819752637
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,72,51,Ensemble probability-weighted,6339.970596729633,93726.52333620201,87386.55273947238
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,72,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,72,50,P90 envelope,1032694.6196072121,0.0,1032694.6196072121
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,72,50,Ensemble probability-weighted,4914.910823291624,0.0,4914.910823291624
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,72,44,Deterministic mean-track,22302.37028918206,0.0,22302.37028918206
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,72,44,P90 envelope,326138.70493643713,0.0,326138.70493643713
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,72,44,Ensemble probability-weighted,4450.248392627655,0.0,4450.248392627655
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,72,43,Deterministic mean-track,0.0,27026.156631232596,27026.156631232596
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,72,43,P90 envelope,732003.6637267013,27026.156631232596,704977.5070954687
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,72,43,Ensemble probability-weighted,4282.418166942075,27026.156631232596,22743.73846429052
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,72,41,Deterministic mean-track,27824.603307235982,0.0,27824.603307235982
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,72,41,P90 envelope,454788.0919116578,0.0,454788.0919116578
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,72,41,Ensemble probability-weighted,3728.8531924646736,0.0,3728.8531924646736
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,72,29,Deterministic mean-track,11820.249194104284,0.0,11820.249194104284
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,72,29,P90 envelope,506352.35113870766,0.0,506352.35113870766
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,72,29,Ensemble probability-weighted,2563.43586245997,0.0,2563.43586245997
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,72,21,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,72,21,P90 envelope,240104.3569754792,0.0,240104.3569754792
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,72,21,Ensemble probability-weighted,2381.4397408830364,0.0,2381.4397408830364
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,72,46,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,72,46,P90 envelope,1007544.2635353865,0.0,1007544.2635353865
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,72,46,Ensemble probability-weighted,13147.018570119468,0.0,13147.018570119468
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,72,48,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,72,48,P90 envelope,1059832.6016472697,0.0,1059832.6016472697
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,72,48,Ensemble probability-weighted,11078.038608271752,0.0,11078.038608271752
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,72,49,Deterministic mean-track,179148.86712818168,0.0,179148.86712818168
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,72,49,P90 envelope,1059821.593912417,0.0,1059821.593912417
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,72,49,Ensemble probability-weighted,29757.625142036715,0.0,29757.625142036715
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,72,49,Deterministic mean-track,0.0,126247.91080800246,126247.91080800246
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,72,49,P90 envelope,1464314.3757328072,126247.91080800246,1338066.4649248049
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,72,49,Ensemble probability-weighted,24432.86667863139,126247.91080800246,101815.04412937106
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,72,49,Deterministic mean-track,42658.16639362925,0.0,42658.16639362925
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,72,49,P90 envelope,1001141.9347754556,0.0,1001141.9347754556
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,72,49,Ensemble probability-weighted,8490.4394015763,0.0,8490.4394015763
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,72,51,Deterministic mean-track,0.0,73420.16939360069,73420.16939360069
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,72,51,P90 envelope,973464.7415068545,73420.16939360069,900044.5721132539
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,72,51,Ensemble probability-weighted,16152.294225634681,73420.16939360069,57267.87516796601
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,72,51,P90 envelope,1184976.4296052794,0.0,1184976.4296052794
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,72,51,Ensemble probability-weighted,22134.90084231377,0.0,22134.90084231377
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,72,51,Deterministic mean-track,40970.96776021422,0.0,40970.96776021422
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,72,51,P90 envelope,1031954.8785008213,0.0,1031954.8785008213
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,72,51,Ensemble probability-weighted,11445.756673951544,0.0,11445.756673951544
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,72,51,Deterministic mean-track,33494.425101181165,0.0,33494.425101181165
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,72,51,P90 envelope,1167601.4949797147,0.0,1167601.4949797147
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,72,51,Ensemble probability-weighted,6603.15907910799,0.0,6603.15907910799
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,72,51,P90 envelope,1876703.510605374,0.0,1876703.510605374
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,72,51,Ensemble probability-weighted,8346.289232394922,0.0,8346.289232394922
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,72,51,P90 envelope,1258305.8352197986,0.0,1258305.8352197986
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,72,51,Ensemble probability-weighted,4812.327449768003,0.0,4812.327449768003
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,72,51,Deterministic mean-track,4371.3288216140645,0.0,4371.3288216140645
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,72,51,P90 envelope,866595.0188041466,0.0,866595.0188041466
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,72,51,Ensemble probability-weighted,2890.9051776129145,0.0,2890.9051776129145
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,72,51,Deterministic mean-track,0.0,4371.3288216140645,4371.3288216140645
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,72,51,P90 envelope,2452905.994600229,4371.3288216140645,2448534.665778615
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,72,51,Ensemble probability-weighted,4677.716045227059,4371.3288216140645,306.3872236129946
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,72,51,Deterministic mean-track,12538.468301304632,5005.4010131372725,7533.06728816736
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,72,51,P90 envelope,2017138.931460636,5005.4010131372725,2012133.5304474987
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,72,51,Ensemble probability-weighted,12489.692888817333,5005.4010131372725,7484.291875680061
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,72,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,72,50,P90 envelope,2493194.401322028,0.0,2493194.401322028
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,72,50,Ensemble probability-weighted,11728.97310614333,0.0,11728.97310614333
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,72,51,Deterministic mean-track,5005.4010131372725,887.6555776542759,4117.745435482997
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,72,51,P90 envelope,2420931.6982289655,887.6555776542759,2420044.042651311
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,72,51,Ensemble probability-weighted,2864.965112262955,887.6555776542759,1977.3095346086789
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,72,50,Deterministic mean-track,44354.1161338014,0.0,44354.1161338014
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,72,50,P90 envelope,1110963.4794879004,0.0,1110963.4794879004
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,72,50,Ensemble probability-weighted,7254.863568608106,0.0,7254.863568608106
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,72,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,72,51,P90 envelope,1150706.2379704898,0.0,1150706.2379704898
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,72,51,Ensemble probability-weighted,17207.121069165983,0.0,17207.121069165983
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 00:00:00,72,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 00:00:00,72,50,P90 envelope,1706368.7284420666,0.0,1706368.7284420666
