cyclone_id,forecast_time,horizon_h,member_count,mean_track_error_km,representation,nominal_level,covered,area_km2
FINA,2025-11-23 12:00:00,24,51,35.57139409943208,P50 percentile cone,0.5,1,18270.459449458634
FINA,2025-11-23 12:00:00,24,51,35.57139409943208,P50 covariance ellipse,0.5,1,9392.666476342452
FINA,2025-11-23 12:00:00,24,51,35.57139409943208,P90 percentile cone,0.9,1,53903.179710702614
FINA,2025-11-23 12:00:00,24,51,35.57139409943208,P90 covariance ellipse,0.9,1,31201.762653668677
FINA,2025-11-23 18:00:00,24,51,27.621037397914485,Fixed-radius region,,0,1963.4928890086885
FINA,2025-11-23 18:00:00,24,51,27.621037397914485,P50 percentile cone,0.5,1,21554.03452843994
FINA,2025-11-23 18:00:00,24,51,27.621037397914485,P50 covariance ellipse,0.5,1,11003.938375622383
FINA,2025-11-23 18:00:00,24,51,27.621037397914485,P90 percentile cone,0.9,1,49612.412234221265
FINA,2025-11-23 18:00:00,24,51,27.621037397914485,P90 covariance ellipse,0.9,1,36554.29204438919
FINA,2025-11-24 00:00:00,24,51,70.61226237888516,Fixed-radius region,,0,1963.4928890086885
FINA,2025-11-24 00:00:00,24,51,70.61226237888516,P50 percentile cone,0.5,1,21314.377921186482
FINA,2025-11-24 00:00:00,24,51,70.61226237888516,P50 covariance ellipse,0.5,0,11195.132216405638
FINA,2025-11-24 00:00:00,24,51,70.61226237888516,P90 percentile cone,0.9,1,58382.992502076166
FINA,2025-11-24 00:00:00,24,51,70.61226237888516,P90 covariance ellipse,0.9,1,37189.42423565651
FINA,2025-11-24 06:00:00,24,51,35.05368623424847,Fixed-radius region,,0,1963.4928890086885
FINA,2025-11-24 06:00:00,24,51,35.05368623424847,P50 percentile cone,0.5,1,20030.9806715028
FINA,2025-11-24 06:00:00,24,51,35.05368623424847,P50 covariance ellipse,0.5,1,12765.558965972317
FINA,2025-11-24 06:00:00,24,51,35.05368623424847,P90 percentile cone,0.9,1,53647.389471117574
FINA,2025-11-24 06:00:00,24,51,35.05368623424847,P90 covariance ellipse,0.9,1,42406.2689760047
FUNG-WONG,2025-11-05 18:00:00,24,50,110.71092301459008,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-05 18:00:00,24,50,110.71092301459008,P50 percentile cone,0.5,1,47703.316611249815
FUNG-WONG,2025-11-05 18:00:00,24,50,110.71092301459008,P50 covariance ellipse,0.5,0,27556.53575329997
FUNG-WONG,2025-11-05 18:00:00,24,50,110.71092301459008,P90 percentile cone,0.9,1,94391.42420125008
FUNG-WONG,2025-11-05 18:00:00,24,50,110.71092301459008,P90 covariance ellipse,0.9,1,91540.83031665524
FUNG-WONG,2025-11-06 00:00:00,24,48,59.98706409919175,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-06 00:00:00,24,48,59.98706409919175,P50 percentile cone,0.5,1,48036.888083386955
FUNG-WONG,2025-11-06 00:00:00,24,48,59.98706409919175,P50 covariance ellipse,0.5,1,30864.143559569824
FUNG-WONG,2025-11-06 00:00:00,24,48,59.98706409919175,P90 percentile cone,0.9,1,149495.55052621246
FUNG-WONG,2025-11-06 00:00:00,24,48,59.98706409919175,P90 covariance ellipse,0.9,1,102528.46561517182
FUNG-WONG,2025-11-06 06:00:00,24,49,83.68874679104256,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-06 06:00:00,24,49,83.68874679104256,P50 percentile cone,0.5,1,49301.56168020842
FUNG-WONG,2025-11-06 06:00:00,24,49,83.68874679104256,P50 covariance ellipse,0.5,1,32884.87812224474
FUNG-WONG,2025-11-06 06:00:00,24,49,83.68874679104256,P90 percentile cone,0.9,1,144674.1900477986
FUNG-WONG,2025-11-06 06:00:00,24,49,83.68874679104256,P90 covariance ellipse,0.9,1,109241.20053123156
FUNG-WONG,2025-11-06 12:00:00,24,51,71.96572172227155,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-06 12:00:00,24,51,71.96572172227155,P50 percentile cone,0.5,1,39536.98141298753
FUNG-WONG,2025-11-06 12:00:00,24,51,71.96572172227155,P50 covariance ellipse,0.5,1,26055.894940337923
FUNG-WONG,2025-11-06 12:00:00,24,51,71.96572172227155,P90 percentile cone,0.9,1,115808.48953707668
FUNG-WONG,2025-11-06 12:00:00,24,51,71.96572172227155,P90 covariance ellipse,0.9,1,86555.809439742
FUNG-WONG,2025-11-06 18:00:00,24,51,54.37760970844544,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-06 18:00:00,24,51,54.37760970844544,P50 percentile cone,0.5,1,36506.35616086055
FUNG-WONG,2025-11-06 18:00:00,24,51,54.37760970844544,P50 covariance ellipse,0.5,1,24436.411962227357
FUNG-WONG,2025-11-06 18:00:00,24,51,54.37760970844544,P90 percentile cone,0.9,1,99455.1561405167
FUNG-WONG,2025-11-06 18:00:00,24,51,54.37760970844544,P90 covariance ellipse,0.9,1,81176.00343556466
FUNG-WONG,2025-11-07 00:00:00,24,51,61.90367246324826,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-07 00:00:00,24,51,61.90367246324826,P50 percentile cone,0.5,1,33152.049810754754
FUNG-WONG,2025-11-07 00:00:00,24,51,61.90367246324826,P50 covariance ellipse,0.5,1,22392.05038324052
FUNG-WONG,2025-11-07 00:00:00,24,51,61.90367246324826,P90 percentile cone,0.9,1,96504.71451381735
FUNG-WONG,2025-11-07 00:00:00,24,51,61.90367246324826,P90 covariance ellipse,0.9,1,74384.78127021999
FUNG-WONG,2025-11-07 06:00:00,24,51,30.351624457555715,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-07 06:00:00,24,51,30.351624457555715,P50 percentile cone,0.5,1,37830.24005619851
FUNG-WONG,2025-11-07 06:00:00,24,51,30.351624457555715,P50 covariance ellipse,0.5,1,29392.31763332293
FUNG-WONG,2025-11-07 06:00:00,24,51,30.351624457555715,P90 percentile cone,0.9,1,115229.60348679234
FUNG-WONG,2025-11-07 06:00:00,24,51,30.351624457555715,P90 covariance ellipse,0.9,1,97639.16571998865
FUNG-WONG,2025-11-07 12:00:00,24,50,36.862214998524806,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-07 12:00:00,24,50,36.862214998524806,P50 percentile cone,0.5,1,24958.039852665526
FUNG-WONG,2025-11-07 12:00:00,24,50,36.862214998524806,P50 covariance ellipse,0.5,1,14012.127113890816
FUNG-WONG,2025-11-07 12:00:00,24,50,36.862214998524806,P90 percentile cone,0.9,1,70279.76100968524
FUNG-WONG,2025-11-07 12:00:00,24,50,36.862214998524806,P90 covariance ellipse,0.9,1,46547.27872876687
FUNG-WONG,2025-11-07 18:00:00,24,51,12.119163578216945,Fixed-radius region,,1,1963.4928890086885
FUNG-WONG,2025-11-07 18:00:00,24,51,12.119163578216945,P50 percentile cone,0.5,1,34157.852640912446
FUNG-WONG,2025-11-07 18:00:00,24,51,12.119163578216945,P50 covariance ellipse,0.5,1,21213.437792981073
FUNG-WONG,2025-11-07 18:00:00,24,51,12.119163578216945,P90 percentile cone,0.9,1,89083.45095438142
FUNG-WONG,2025-11-07 18:00:00,24,51,12.119163578216945,P90 covariance ellipse,0.9,1,70469.51499364918
FUNG-WONG,2025-11-08 00:00:00,24,51,16.733980268196795,Fixed-radius region,,1,1963.4928890086885
FUNG-WONG,2025-11-08 00:00:00,24,51,16.733980268196795,P50 percentile cone,0.5,1,23793.89618578842
FUNG-WONG,2025-11-08 00:00:00,24,51,16.733980268196795,P50 covariance ellipse,0.5,1,18022.509902266218
FUNG-WONG,2025-11-08 00:00:00,24,51,16.733980268196795,P90 percentile cone,0.9,1,107484.9093853757
FUNG-WONG,2025-11-08 00:00:00,24,51,16.733980268196795,P90 covariance ellipse,0.9,1,59869.481984723825
FUNG-WONG,2025-11-08 06:00:00,24,51,27.835598787756545,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-08 06:00:00,24,51,27.835598787756545,P50 percentile cone,0.5,1,25867.359118079545
FUNG-WONG,2025-11-08 06:00:00,24,51,27.835598787756545,P50 covariance ellipse,0.5,1,14249.401558132437
FUNG-WONG,2025-11-08 06:00:00,24,51,27.835598787756545,P90 percentile cone,0.9,1,82287.92913263594
FUNG-WONG,2025-11-08 06:00:00,24,51,27.835598787756545,P90 covariance ellipse,0.9,1,47335.48737129189
FUNG-WONG,2025-11-08 12:00:00,24,51,52.69198926166527,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-08 12:00:00,24,51,52.69198926166527,P50 percentile cone,0.5,1,16055.869466692815
FUNG-WONG,2025-11-08 12:00:00,24,51,52.69198926166527,P50 covariance ellipse,0.5,0,7336.128986064787
FUNG-WONG,2025-11-08 12:00:00,24,51,52.69198926166527,P90 percentile cone,0.9,1,66918.66605210677
FUNG-WONG,2025-11-08 12:00:00,24,51,52.69198926166527,P90 covariance ellipse,0.9,1,24370.09298652615
FUNG-WONG,2025-11-08 18:00:00,24,51,24.709124368672136,Fixed-radius region,,1,1963.4928890086885
FUNG-WONG,2025-11-08 18:00:00,24,51,24.709124368672136,P50 percentile cone,0.5,1,21980.733736028407
FUNG-WONG,2025-11-08 18:00:00,24,51,24.709124368672136,P50 covariance ellipse,0.5,1,14470.247568156145
FUNG-WONG,2025-11-08 18:00:00,24,51,24.709124368672136,P90 percentile cone,0.9,1,106064.79472457485
FUNG-WONG,2025-11-08 18:00:00,24,51,24.709124368672136,P90 covariance ellipse,0.9,1,48069.12193663342
FUNG-WONG,2025-11-09 00:00:00,24,51,28.352947958279078,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-09 00:00:00,24,51,28.352947958279078,P50 percentile cone,0.5,1,16305.683748395151
FUNG-WONG,2025-11-09 00:00:00,24,51,28.352947958279078,P50 covariance ellipse,0.5,1,6149.004589704487
FUNG-WONG,2025-11-09 00:00:00,24,51,28.352947958279078,P90 percentile cone,0.9,1,40494.81157535717
FUNG-WONG,2025-11-09 00:00:00,24,51,28.352947958279078,P90 covariance ellipse,0.9,1,20426.551102130674
FUNG-WONG,2025-11-09 06:00:00,24,51,50.23167525160547,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-09 06:00:00,24,51,50.23167525160547,P50 percentile cone,0.5,1,15830.95675086214
FUNG-WONG,2025-11-09 06:00:00,24,51,50.23167525160547,P50 covariance ellipse,0.5,0,8082.395236386946
FUNG-WONG,2025-11-09 06:00:00,24,51,50.23167525160547,P90 percentile cone,0.9,1,47913.76354163488
FUNG-WONG,2025-11-09 06:00:00,24,51,50.23167525160547,P90 covariance ellipse,0.9,1,26849.135809737574
FUNG-WONG,2025-11-09 12:00:00,24,51,69.80401055430194,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-09 12:00:00,24,51,69.80401055430194,P50 percentile cone,0.5,0,13177.284580853006
FUNG-WONG,2025-11-09 12:00:00,24,51,69.80401055430194,P50 covariance ellipse,0.5,0,5302.3298350387895
FUNG-WONG,2025-11-09 12:00:00,24,51,69.80401055430194,P90 percentile cone,0.9,1,37078.162822219245
FUNG-WONG,2025-11-09 12:00:00,24,51,69.80401055430194,P90 covariance ellipse,0.9,1,17613.958447374825
FUNG-WONG,2025-11-09 18:00:00,24,51,21.693049706890434,Fixed-radius region,,1,1963.4928890086885
FUNG-WONG,2025-11-09 18:00:00,24,51,21.693049706890434,P50 percentile cone,0.5,1,12012.166337420218
FUNG-WONG,2025-11-09 18:00:00,24,51,21.693049706890434,P50 covariance ellipse,0.5,1,6166.638557787195
FUNG-WONG,2025-11-09 18:00:00,24,51,21.693049706890434,P90 percentile cone,0.9,1,34149.00685772261
FUNG-WONG,2025-11-09 18:00:00,24,51,21.693049706890434,P90 covariance ellipse,0.9,1,20485.129876128965
FUNG-WONG,2025-11-10 00:00:00,24,51,16.046829981678833,Fixed-radius region,,1,1963.4928890086885
FUNG-WONG,2025-11-10 00:00:00,24,51,16.046829981678833,P50 percentile cone,0.5,1,16868.972958623097
FUNG-WONG,2025-11-10 00:00:00,24,51,16.046829981678833,P50 covariance ellipse,0.5,1,7169.586721862473
FUNG-WONG,2025-11-10 00:00:00,24,51,16.046829981678833,P90 percentile cone,0.9,1,30181.811768634256
FUNG-WONG,2025-11-10 00:00:00,24,51,16.046829981678833,P90 covariance ellipse,0.9,1,23816.85156008633
FUNG-WONG,2025-11-10 06:00:00,24,51,30.086098729375784,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-10 06:00:00,24,51,30.086098729375784,P50 percentile cone,0.5,1,22518.48803363088
FUNG-WONG,2025-11-10 06:00:00,24,51,30.086098729375784,P50 covariance ellipse,0.5,1,9749.73126136614
FUNG-WONG,2025-11-10 06:00:00,24,51,30.086098729375784,P90 percentile cone,0.9,1,75573.63258619882
FUNG-WONG,2025-11-10 06:00:00,24,51,30.086098729375784,P90 covariance ellipse,0.9,1,32387.906194733776
FUNG-WONG,2025-11-10 12:00:00,24,51,43.28950868861967,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-10 12:00:00,24,51,43.28950868861967,P50 percentile cone,0.5,1,19095.468261414335
FUNG-WONG,2025-11-10 12:00:00,24,51,43.28950868861967,P50 covariance ellipse,0.5,1,7134.837110270644
FUNG-WONG,2025-11-10 12:00:00,24,51,43.28950868861967,P90 percentile cone,0.9,1,46832.30648195438
FUNG-WONG,2025-11-10 12:00:00,24,51,43.28950868861967,P90 covariance ellipse,0.9,1,23701.41584905301
FUNG-WONG,2025-11-10 18:00:00,24,51,54.913692058602386,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-10 18:00:00,24,51,54.913692058602386,P50 percentile cone,0.5,1,14760.437673051918
FUNG-WONG,2025-11-10 18:00:00,24,51,54.913692058602386,P50 covariance ellipse,0.5,0,7136.969745460654
FUNG-WONG,2025-11-10 18:00:00,24,51,54.913692058602386,P90 percentile cone,0.9,1,46253.89628170642
FUNG-WONG,2025-11-10 18:00:00,24,51,54.913692058602386,P90 covariance ellipse,0.9,1,23708.500309806852
FUNG-WONG,2025-11-11 00:00:00,24,51,34.16525286573553,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-11 00:00:00,24,51,34.16525286573553,P50 percentile cone,0.5,1,14439.820779090725
FUNG-WONG,2025-11-11 00:00:00,24,51,34.16525286573553,P50 covariance ellipse,0.5,1,6646.302155592203
FUNG-WONG,2025-11-11 00:00:00,24,51,34.16525286573553,P90 percentile cone,0.9,1,41506.21603957009
FUNG-WONG,2025-11-11 00:00:00,24,51,34.16525286573553,P90 covariance ellipse,0.9,1,22078.537857772175
FUNG-WONG,2025-11-11 06:00:00,24,50,38.612113871116534,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-11 06:00:00,24,50,38.612113871116534,P50 percentile cone,0.5,1,26766.1285182358
FUNG-WONG,2025-11-11 06:00:00,24,50,38.612113871116534,P50 covariance ellipse,0.5,1,24287.77733610188
FUNG-WONG,2025-11-11 06:00:00,24,50,38.612113871116534,P90 percentile cone,0.9,1,101293.70878432808
FUNG-WONG,2025-11-11 06:00:00,24,50,38.612113871116534,P90 covariance ellipse,0.9,1,80682.24989516537
FUNG-WONG,2025-11-11 12:00:00,24,49,64.10437643896607,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-11 12:00:00,24,49,64.10437643896607,P50 percentile cone,0.5,1,19816.646869073385
FUNG-WONG,2025-11-11 12:00:00,24,49,64.10437643896607,P50 covariance ellipse,0.5,0,17760.229529557833
FUNG-WONG,2025-11-11 12:00:00,24,49,64.10437643896607,P90 percentile cone,0.9,1,54161.24871987815
FUNG-WONG,2025-11-11 12:00:00,24,49,64.10437643896607,P90 covariance ellipse,0.9,1,58998.20544588632
FUNG-WONG,2025-11-11 18:00:00,24,42,49.32393352166147,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-11 18:00:00,24,42,49.32393352166147,P50 percentile cone,0.5,1,40964.256503891214
FUNG-WONG,2025-11-11 18:00:00,24,42,49.32393352166147,P50 covariance ellipse,0.5,1,25412.669592727772
FUNG-WONG,2025-11-11 18:00:00,24,42,49.32393352166147,P90 percentile cone,0.9,1,166273.93989859536
FUNG-WONG,2025-11-11 18:00:00,24,42,49.32393352166147,P90 covariance ellipse,0.9,1,84419.06108617215
FUNG-WONG,2025-11-12 00:00:00,24,39,40.59338615266577,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-12 00:00:00,24,39,40.59338615266577,P50 percentile cone,0.5,1,23050.520880604585
FUNG-WONG,2025-11-12 00:00:00,24,39,40.59338615266577,P50 covariance ellipse,0.5,0,6824.942539706157
FUNG-WONG,2025-11-12 00:00:00,24,39,40.59338615266577,P90 percentile cone,0.9,1,67525.91819888215
FUNG-WONG,2025-11-12 00:00:00,24,39,40.59338615266577,P90 covariance ellipse,0.9,1,22671.968368641785
FUNG-WONG,2025-11-12 06:00:00,24,44,59.420076381279685,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-12 06:00:00,24,44,59.420076381279685,P50 percentile cone,0.5,1,18639.560241448635
FUNG-WONG,2025-11-12 06:00:00,24,44,59.420076381279685,P50 covariance ellipse,0.5,0,10283.295722451197
FUNG-WONG,2025-11-12 06:00:00,24,44,59.420076381279685,P90 percentile cone,0.9,1,84181.72655690263
FUNG-WONG,2025-11-12 06:00:00,24,44,59.420076381279685,P90 covariance ellipse,0.9,1,34160.36896844566
FUNG-WONG,2025-11-12 12:00:00,24,13,218.57007632021975,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-12 12:00:00,24,13,218.57007632021975,P50 percentile cone,0.5,0,14915.20453381091
FUNG-WONG,2025-11-12 12:00:00,24,13,218.57007632021975,P50 covariance ellipse,0.5,0,6482.447692828766
FUNG-WONG,2025-11-12 12:00:00,24,13,218.57007632021975,P90 percentile cone,0.9,0,39671.23792302622
FUNG-WONG,2025-11-12 12:00:00,24,13,218.57007632021975,P90 covariance ellipse,0.9,0,21534.225114445635
FUNG-WONG,2025-11-12 18:00:00,24,2,249.5521703155859,Fixed-radius region,,0,1963.4928890086885
FUNG-WONG,2025-11-12 18:00:00,24,2,249.5521703155859,P50 percentile cone,0.5,0,103474.54334982566
FUNG-WONG,2025-11-12 18:00:00,24,2,249.5521703155859,P90 percentile cone,0.9,0,103781.37604861206
GEZANI,2026-02-10 00:00:00,24,51,30.350704534675664,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-10 00:00:00,24,51,30.350704534675664,P50 percentile cone,0.5,1,20603.895007533367
GEZANI,2026-02-10 00:00:00,24,51,30.350704534675664,P50 covariance ellipse,0.5,1,11104.34214770445
GEZANI,2026-02-10 00:00:00,24,51,30.350704534675664,P90 percentile cone,0.9,1,57783.50035946718
GEZANI,2026-02-10 00:00:00,24,51,30.350704534675664,P90 covariance ellipse,0.9,1,36887.82615570128
GEZANI,2026-02-10 06:00:00,24,44,37.07563829399404,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-10 06:00:00,24,44,37.07563829399404,P50 percentile cone,0.5,1,39000.59700281185
GEZANI,2026-02-10 06:00:00,24,44,37.07563829399404,P50 covariance ellipse,0.5,1,21709.592443091173
GEZANI,2026-02-10 06:00:00,24,44,37.07563829399404,P90 percentile cone,0.9,1,95750.98045623387
GEZANI,2026-02-10 06:00:00,24,44,37.07563829399404,P90 covariance ellipse,0.9,1,72117.70506525892
GEZANI,2026-02-10 12:00:00,24,51,60.036759529918875,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-10 12:00:00,24,51,60.036759529918875,P50 percentile cone,0.5,1,16060.673082979756
GEZANI,2026-02-10 12:00:00,24,51,60.036759529918875,P50 covariance ellipse,0.5,1,7875.3957055293595
GEZANI,2026-02-10 12:00:00,24,51,60.036759529918875,P90 percentile cone,0.9,1,42906.00127993419
GEZANI,2026-02-10 12:00:00,24,51,60.036759529918875,P90 covariance ellipse,0.9,1,26161.498252553254
GEZANI,2026-02-10 18:00:00,24,49,74.40681530768963,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-10 18:00:00,24,49,74.40681530768963,P50 percentile cone,0.5,0,14760.679665428579
GEZANI,2026-02-10 18:00:00,24,49,74.40681530768963,P50 covariance ellipse,0.5,0,7287.131161696576
GEZANI,2026-02-10 18:00:00,24,49,74.40681530768963,P90 percentile cone,0.9,1,42227.52132887962
GEZANI,2026-02-10 18:00:00,24,49,74.40681530768963,P90 covariance ellipse,0.9,1,24207.325737169034
GEZANI,2026-02-11 00:00:00,24,49,60.751925329267664,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-11 00:00:00,24,49,60.751925329267664,P50 percentile cone,0.5,1,16739.809483502053
GEZANI,2026-02-11 00:00:00,24,49,60.751925329267664,P50 covariance ellipse,0.5,0,7228.138190514403
GEZANI,2026-02-11 00:00:00,24,49,60.751925329267664,P90 percentile cone,0.9,1,44142.19155591875
GEZANI,2026-02-11 00:00:00,24,49,60.751925329267664,P90 covariance ellipse,0.9,1,24011.355328798094
GEZANI,2026-02-11 06:00:00,24,51,21.09965905286556,Fixed-radius region,,1,1963.4928890086885
GEZANI,2026-02-11 06:00:00,24,51,21.09965905286556,P50 percentile cone,0.5,1,15669.081560769791
GEZANI,2026-02-11 06:00:00,24,51,21.09965905286556,P50 covariance ellipse,0.5,1,8727.87424238544
GEZANI,2026-02-11 06:00:00,24,51,21.09965905286556,P90 percentile cone,0.9,1,50632.78987367944
GEZANI,2026-02-11 06:00:00,24,51,21.09965905286556,P90 covariance ellipse,0.9,1,28993.37065442394
GEZANI,2026-02-11 12:00:00,24,51,55.094890692061426,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-11 12:00:00,24,51,55.094890692061426,P50 percentile cone,0.5,1,16589.35434137369
GEZANI,2026-02-11 12:00:00,24,51,55.094890692061426,P50 covariance ellipse,0.5,0,6803.100935393768
GEZANI,2026-02-11 12:00:00,24,51,55.094890692061426,P90 percentile cone,0.9,1,39635.35110113448
GEZANI,2026-02-11 12:00:00,24,51,55.094890692061426,P90 covariance ellipse,0.9,1,22599.412129639048
GEZANI,2026-02-11 18:00:00,24,51,56.40703053068643,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-11 18:00:00,24,51,56.40703053068643,P50 percentile cone,0.5,1,15843.166351308419
GEZANI,2026-02-11 18:00:00,24,51,56.40703053068643,P50 covariance ellipse,0.5,0,6170.785696687155
GEZANI,2026-02-11 18:00:00,24,51,56.40703053068643,P90 percentile cone,0.9,1,33924.11591561914
GEZANI,2026-02-11 18:00:00,24,51,56.40703053068643,P90 covariance ellipse,0.9,1,20498.90637335414
GEZANI,2026-02-12 00:00:00,24,51,44.629485389939205,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-12 00:00:00,24,51,44.629485389939205,P50 percentile cone,0.5,1,13818.03947067996
GEZANI,2026-02-12 00:00:00,24,51,44.629485389939205,P50 covariance ellipse,0.5,1,5483.613839400792
GEZANI,2026-02-12 00:00:00,24,51,44.629485389939205,P90 percentile cone,0.9,1,32439.337120308577
GEZANI,2026-02-12 00:00:00,24,51,44.629485389939205,P90 covariance ellipse,0.9,1,18216.170874618645
GEZANI,2026-02-12 06:00:00,24,51,70.62718788071317,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-12 06:00:00,24,51,70.62718788071317,P50 percentile cone,0.5,0,13353.437720399505
GEZANI,2026-02-12 06:00:00,24,51,70.62718788071317,P50 covariance ellipse,0.5,0,5177.47559718557
GEZANI,2026-02-12 06:00:00,24,51,70.62718788071317,P90 percentile cone,0.9,1,27710.449833994702
GEZANI,2026-02-12 06:00:00,24,51,70.62718788071317,P90 covariance ellipse,0.9,1,17199.201646884467
GEZANI,2026-02-12 12:00:00,24,51,34.491254801482036,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-12 12:00:00,24,51,34.491254801482036,P50 percentile cone,0.5,1,11434.803522135888
GEZANI,2026-02-12 12:00:00,24,51,34.491254801482036,P50 covariance ellipse,0.5,1,3902.664003456193
GEZANI,2026-02-12 12:00:00,24,51,34.491254801482036,P90 percentile cone,0.9,1,26175.937558109894
GEZANI,2026-02-12 12:00:00,24,51,34.491254801482036,P90 covariance ellipse,0.9,1,12964.369197986716
GEZANI,2026-02-12 18:00:00,24,51,44.7151120041819,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-12 18:00:00,24,51,44.7151120041819,P50 percentile cone,0.5,1,15051.129012685109
GEZANI,2026-02-12 18:00:00,24,51,44.7151120041819,P50 covariance ellipse,0.5,0,5939.815246471031
GEZANI,2026-02-12 18:00:00,24,51,44.7151120041819,P90 percentile cone,0.9,1,36183.29314858592
GEZANI,2026-02-12 18:00:00,24,51,44.7151120041819,P90 covariance ellipse,0.9,1,19731.639145692418
GEZANI,2026-02-13 00:00:00,24,51,67.75189148463662,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-13 00:00:00,24,51,67.75189148463662,P50 percentile cone,0.5,0,14057.081236279633
GEZANI,2026-02-13 00:00:00,24,51,67.75189148463662,P50 covariance ellipse,0.5,0,5256.292738268763
GEZANI,2026-02-13 00:00:00,24,51,67.75189148463662,P90 percentile cone,0.9,1,33556.96471583814
GEZANI,2026-02-13 00:00:00,24,51,67.75189148463662,P90 covariance ellipse,0.9,0,17461.026522207427
GEZANI,2026-02-13 06:00:00,24,51,94.47146315280938,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-13 06:00:00,24,51,94.47146315280938,P50 percentile cone,0.5,0,13097.717219474629
GEZANI,2026-02-13 06:00:00,24,51,94.47146315280938,P50 covariance ellipse,0.5,0,5406.312243820556
GEZANI,2026-02-13 06:00:00,24,51,94.47146315280938,P90 percentile cone,0.9,1,33325.219901680575
GEZANI,2026-02-13 06:00:00,24,51,94.47146315280938,P90 covariance ellipse,0.9,0,17959.380532481042
GEZANI,2026-02-13 12:00:00,24,50,97.26621778475825,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-13 12:00:00,24,50,97.26621778475825,P50 percentile cone,0.5,0,17811.454840382303
GEZANI,2026-02-13 12:00:00,24,50,97.26621778475825,P50 covariance ellipse,0.5,0,6885.598307450718
GEZANI,2026-02-13 12:00:00,24,50,97.26621778475825,P90 percentile cone,0.9,1,43727.5893528222
GEZANI,2026-02-13 12:00:00,24,50,97.26621778475825,P90 covariance ellipse,0.9,1,22873.462467629404
GEZANI,2026-02-13 18:00:00,24,51,78.29595960759514,Fixed-radius region,,0,1963.4928890086885
GEZANI,2026-02-13 18:00:00,24,51,78.29595960759514,P50 percentile cone,0.5,1,20071.513432630487
GEZANI,2026-02-13 18:00:00,24,51,78.29595960759514,P50 covariance ellipse,0.5,1,10145.131731991634
GEZANI,2026-02-13 18:00:00,24,51,78.29595960759514,P90 percentile cone,0.9,1,75683.27149105369
GEZANI,2026-02-13 18:00:00,24,51,78.29595960759514,P90 covariance ellipse,0.9,1,33701.39812683629
KALMAEGI,2025-11-01 12:00:00,24,51,114.64075172942405,Fixed-radius region,,0,1963.4928890086885
KALMAEGI,2025-11-01 12:00:00,24,51,114.64075172942405,P50 percentile cone,0.5,0,34432.18150744588
KALMAEGI,2025-11-01 12:00:00,24,51,114.64075172942405,P50 covariance ellipse,0.5,0,23100.59920717494
KALMAEGI,2025-11-01 12:00:00,24,51,114.64075172942405,P90 percentile cone,0.9,1,100009.72345705058
KALMAEGI,2025-11-01 12:00:00,24,51,114.64075172942405,P90 covariance ellipse,0.9,1,76738.52951504715
KALMAEGI,2025-11-01 18:00:00,24,51,74.90662025920999,Fixed-radius region,,0,1963.4928890086885
KALMAEGI,2025-11-01 18:00:00,24,51,74.90662025920999,P50 percentile cone,0.5,1,29531.316750790742
