marker,m_label,m_size,x_fraction,x_size,repeat,case_count,total_runtime_s,runtime_s,rss_before_gb,peak_memory_gb,peak_memory_delta_gb,throughput_items_per_s,checksum
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,0.75,2147,10,298,0.19192575000000023,0.0006440461409395981,0.036895751953125,0.03692626953125,3.0517578125e-05,16668060.434829595,234154658.815027
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,1,298,0.23420041700000027,0.0007859074395973163,0.0369110107421875,0.0372161865234375,0.00030517578125,18214613.170394123,416148947.13183403
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,2,298,0.24018095800000072,0.0008059763691275192,0.037200927734375,0.0372161865234375,1.52587890625e-05,17761066.6370978,329911768.64381725
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,3,298,0.23436104199999974,0.0007864464496644286,0.037200927734375,0.0372314453125,3.0517578125e-05,18202129.34537134,470491026.7021089
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,4,298,0.23385466700000102,0.00078474720469799,0.0372161865234375,0.0372467041015625,3.0517578125e-05,18241543.15466358,363026698.3763371
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,5,298,0.23568566600000018,0.000790891496644296,0.0372314453125,0.0372467041015625,1.52587890625e-05,18099827.929289497,379415066.58929
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,6,298,0.23484579199999978,0.0007880731275167778,0.0372314453125,0.0372467041015625,1.52587890625e-05,18164557.958100453,366636724.8324262
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,7,298,0.23394795899999998,0.0007850602651006711,0.0372314453125,0.0372467041015625,1.52587890625e-05,18234268.929869145,535017166.979787
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,8,298,0.23464533299999957,0.0007874004463087234,0.0372314453125,0.037261962890625,3.0517578125e-05,18180076.05546541,462792356.6251532
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,9,298,0.2388102080000003,0.0008013765369127527,0.0372467041015625,0.037261962890625,1.52587890625e-05,17863013.627960138,467618504.6239894
REAL_HUMANITARIAN_GEOSPATIAL_DATA,5,5,1.0,2863,10,298,0.23383624999999952,0.0007846854026845622,0.0372467041015625,0.037261962890625,1.52587890625e-05,18242979.863045223,326705133.73477685
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,1,298,0.1199929579999992,0.0004026609328859034,0.0372467041015625,0.03729248046875,4.57763671875e-05,7102750.146387803,31104405.898219217
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,2,298,0.11987279200000067,0.00040225769127517,0.0372772216796875,0.03729248046875,1.52587890625e-05,7109870.269810645,45862997.0686619
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,3,298,0.1197522080000013,0.00040185304697987017,0.0372772216796875,0.03729248046875,1.52587890625e-05,7117029.524833402,29950847.376427803
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,4,298,0.1202861249999998,0.0004036447147651,0.0372772216796875,0.03729248046875,1.52587890625e-05,7085438.9897421785,48768052.45092448
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,5,298,0.12019095800000024,0.0004033253624161082,0.0372772216796875,0.03729248046875,1.52587890625e-05,7091049.2285118345,41939761.888558604
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,6,298,0.12006108299999951,0.00040288954026845473,0.0372772216796875,0.03729248046875,1.52587890625e-05,7098719.907432482,44909632.79373164
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,7,298,0.11981825000000157,0.00040207466442953547,0.0372772216796875,0.03729248046875,1.52587890625e-05,7113106.726229008,47975648.55269752
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,8,298,0.11960195900000059,0.00040134885570469996,0.0372772216796875,0.0373077392578125,3.0517578125e-05,7125970.23598916,31360965.445426475
