marker,cyclone_id,forecast_time,horizon_h,member_count,domain_cell_count,realized_event_cell_count,estimator,brier_score
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-30 18:00:00,24,42,159,0,Ensemble probability-weighted,0.00018539910723199132
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 00:00:00,24,24,159,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 00:00:00,24,24,159,0,P90 envelope,0.05660377358490566
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 00:00:00,24,24,159,0,Ensemble probability-weighted,0.0002074598183088749
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 06:00:00,24,11,159,0,Deterministic mean-track,0.006289308176100629
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 06:00:00,24,11,159,0,P90 envelope,0.05660377358490566
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 06:00:00,24,11,159,0,Ensemble probability-weighted,0.0001559332605644784
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 12:00:00,24,13,159,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 12:00:00,24,13,159,0,P90 envelope,0.031446540880503145
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 12:00:00,24,13,159,0,Ensemble probability-weighted,0.00040936325406572147
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 18:00:00,24,8,150,1,Deterministic mean-track,0.006666666666666667
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 18:00:00,24,8,150,1,P90 envelope,0.06666666666666667
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-12-01 18:00:00,24,8,150,1,Ensemble probability-weighted,0.007291666666666667
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DUDZAI,2026-01-15 06:00:00,24,51,68,0,Deterministic mean-track,0.014705882352941176
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DUDZAI,2026-01-15 06:00:00,24,51,68,0,P90 envelope,0.16176470588235295
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DUDZAI,2026-01-15 06:00:00,24,51,68,0,Ensemble probability-weighted,0.0002261573602912907
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-18 18:00:00,24,51,125,0,Deterministic mean-track,0.008
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-18 18:00:00,24,51,125,0,P90 envelope,0.144
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-18 18:00:00,24,51,125,0,Ensemble probability-weighted,7.99692425990004e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 00:00:00,24,51,125,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 00:00:00,24,51,125,0,P90 envelope,0.104
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 00:00:00,24,51,125,0,Ensemble probability-weighted,0.00018146866589773174
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 06:00:00,24,51,122,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 06:00:00,24,51,122,0,P90 envelope,0.13934426229508196
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 06:00:00,24,51,122,0,Ensemble probability-weighted,5.987608801154663e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 12:00:00,24,51,122,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 12:00:00,24,51,122,0,P90 envelope,0.09836065573770492
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 12:00:00,24,51,122,0,Ensemble probability-weighted,0.00012290354907633258
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 18:00:00,24,51,131,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 18:00:00,24,51,131,0,P90 envelope,0.09923664122137404
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-19 18:00:00,24,51,131,0,Ensemble probability-weighted,0.0002905517842520933
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 00:00:00,24,51,142,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 00:00:00,24,51,142,0,P90 envelope,0.08450704225352113
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 00:00:00,24,51,142,0,Ensemble probability-weighted,9.205560158335636e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 06:00:00,24,51,142,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 06:00:00,24,51,142,0,P90 envelope,0.09154929577464789
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 06:00:00,24,51,142,0,Ensemble probability-weighted,0.00014891347314954705
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 12:00:00,24,51,150,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 12:00:00,24,51,150,0,P90 envelope,0.08
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 12:00:00,24,51,150,0,Ensemble probability-weighted,0.00021273869024734078
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 18:00:00,24,51,154,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 18:00:00,24,51,154,0,P90 envelope,0.07792207792207792
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-20 18:00:00,24,51,154,0,Ensemble probability-weighted,0.00014479945275793025
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 00:00:00,24,51,164,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 00:00:00,24,51,164,0,P90 envelope,0.07317073170731707
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 00:00:00,24,51,164,0,Ensemble probability-weighted,0.00010080550632495944
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 06:00:00,24,51,173,0,Deterministic mean-track,0.005780346820809248
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 06:00:00,24,51,173,0,P90 envelope,0.05202312138728324
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 06:00:00,24,51,173,0,Ensemble probability-weighted,0.00018667786733870702
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 12:00:00,24,50,173,1,Deterministic mean-track,0.005780346820809248
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 12:00:00,24,50,173,1,P90 envelope,0.04046242774566474
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 12:00:00,24,50,173,1,Ensemble probability-weighted,0.0033734104046242775
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 18:00:00,24,51,180,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 18:00:00,24,51,180,0,P90 envelope,0.05555555555555555
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-21 18:00:00,24,51,180,0,Ensemble probability-weighted,0.0002093212012473835
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 00:00:00,24,51,180,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 00:00:00,24,51,180,1,P90 envelope,0.044444444444444446
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 00:00:00,24,51,180,1,Ensemble probability-weighted,0.003616130548079799
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 06:00:00,24,51,180,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 06:00:00,24,51,180,0,P90 envelope,0.044444444444444446
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 06:00:00,24,51,180,0,Ensemble probability-weighted,6.407791874919904e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 12:00:00,24,51,179,1,Deterministic mean-track,0.00558659217877095
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 12:00:00,24,51,179,1,P90 envelope,0.03910614525139665
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 12:00:00,24,51,179,1,Ensemble probability-weighted,0.004205516142265867
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 18:00:00,24,51,179,0,Deterministic mean-track,0.00558659217877095
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 18:00:00,24,51,179,0,P90 envelope,0.03910614525139665
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-22 18:00:00,24,51,179,0,Ensemble probability-weighted,0.00027492648938203825
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 00:00:00,24,51,176,1,Deterministic mean-track,0.005681818181818182
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 00:00:00,24,51,176,1,P90 envelope,0.056818181818181816
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 00:00:00,24,51,176,1,Ensemble probability-weighted,0.0054415259865086855
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 06:00:00,24,51,176,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 06:00:00,24,51,176,0,P90 envelope,0.0625
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 06:00:00,24,51,176,0,Ensemble probability-weighted,8.301003110691693e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 12:00:00,24,51,176,0,Deterministic mean-track,0.005681818181818182
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 12:00:00,24,51,176,0,P90 envelope,0.056818181818181816
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 12:00:00,24,51,176,0,Ensemble probability-weighted,8.301003110691692e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 18:00:00,24,51,171,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 18:00:00,24,51,171,0,P90 envelope,0.05847953216374269
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-23 18:00:00,24,51,171,0,Ensemble probability-weighted,8.99339210515074e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-24 00:00:00,24,51,171,1,Deterministic mean-track,0.011695906432748537
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-24 00:00:00,24,51,171,1,P90 envelope,0.05263157894736842
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-24 00:00:00,24,51,171,1,Ensemble probability-weighted,0.005796241211769653
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-24 06:00:00,24,51,171,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-24 06:00:00,24,51,171,0,P90 envelope,0.07017543859649122
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FINA,2025-11-24 06:00:00,24,51,171,0,Ensemble probability-weighted,0.00017761949407672716
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-05 18:00:00,24,50,110,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-05 18:00:00,24,50,110,0,P90 envelope,0.16363636363636364
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-05 18:00:00,24,50,110,0,Ensemble probability-weighted,8.727272727272728e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 00:00:00,24,48,119,1,Deterministic mean-track,0.01680672268907563
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 00:00:00,24,48,119,1,P90 envelope,0.19327731092436976
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 00:00:00,24,48,119,1,Ensemble probability-weighted,0.008461718020541548
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,24,49,147,0,Deterministic mean-track,0.006802721088435374
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,24,49,147,0,P90 envelope,0.16326530612244897
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,24,49,147,0,Ensemble probability-weighted,0.00015583076212575826
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,24,51,176,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,24,51,176,0,P90 envelope,0.125
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,24,51,176,0,Ensemble probability-weighted,0.00011140819964349375
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,24,51,204,0,Deterministic mean-track,0.004901960784313725
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,24,51,204,0,P90 envelope,0.10294117647058823
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,24,51,204,0,Ensemble probability-weighted,4.711611672735223e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,24,51,215,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,24,51,215,0,P90 envelope,0.08837209302325581
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,24,51,215,0,Ensemble probability-weighted,0.0001055050383126347
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,24,51,235,1,Deterministic mean-track,0.00425531914893617
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,24,51,235,1,P90 envelope,0.08085106382978724
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,24,51,235,1,Ensemble probability-weighted,0.004297855980105851
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,24,50,268,1,Deterministic mean-track,0.0037313432835820895
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,24,50,268,1,P90 envelope,0.048507462686567165
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,24,50,268,1,Ensemble probability-weighted,0.0031895522388059707
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,24,51,303,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,24,51,303,0,P90 envelope,0.056105610561056105
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,24,51,303,0,Ensemble probability-weighted,0.00010658505296896473
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,24,51,332,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,24,51,332,0,P90 envelope,0.06325301204819277
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,24,51,332,0,Ensemble probability-weighted,1.9686589495235846e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,24,51,365,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,24,51,365,0,P90 envelope,0.043835616438356165
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,24,51,365,0,Ensemble probability-weighted,6.530681034164941e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,24,51,408,0,Deterministic mean-track,0.0024509803921568627
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,24,51,408,0,P90 envelope,0.031862745098039214
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,24,51,408,0,Ensemble probability-weighted,0.0001017708121310808
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,24,51,377,1,Deterministic mean-track,0.002652519893899204
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,24,51,377,1,P90 envelope,0.050397877984084884
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,24,51,377,1,Ensemble probability-weighted,0.0018183171744799234
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,24,51,368,1,Deterministic mean-track,0.002717391304347826
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,24,51,368,1,P90 envelope,0.019021739130434784
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,24,51,368,1,Ensemble probability-weighted,0.0020926315965431362
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,24,51,389,0,Deterministic mean-track,0.002570694087403599
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,24,51,389,0,P90 envelope,0.02570694087403599
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,24,51,389,0,Ensemble probability-weighted,0.00016406582795424737
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,24,51,359,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,24,51,359,0,P90 envelope,0.025069637883008356
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,24,51,359,0,Ensemble probability-weighted,0.00013493845842449712
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,24,51,338,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,24,51,338,0,P90 envelope,0.023668639053254437
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,24,51,338,0,Ensemble probability-weighted,0.00019450871194283498
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,24,51,322,1,Deterministic mean-track,0.003105590062111801
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,24,51,322,1,P90 envelope,0.021739130434782608
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,24,51,322,1,Ensemble probability-weighted,0.0020286034277308537
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,24,51,303,1,Deterministic mean-track,0.0033003300330033004
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,24,51,303,1,P90 envelope,0.0429042904290429
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,24,51,303,1,Ensemble probability-weighted,0.0026354423216254728
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,24,51,320,0,Deterministic mean-track,0.003125
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,24,51,320,0,P90 envelope,0.03125
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,24,51,320,0,Ensemble probability-weighted,0.00011293733179546328
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,24,51,299,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,24,51,299,0,P90 envelope,0.033444816053511704
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,24,51,299,0,Ensemble probability-weighted,0.0001530154982840405
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 00:00:00,24,51,294,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 00:00:00,24,51,294,0,P90 envelope,0.03741496598639456
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 00:00:00,24,51,294,0,Ensemble probability-weighted,9.807844706510056e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 06:00:00,24,50,283,1,Deterministic mean-track,0.0035335689045936395
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 06:00:00,24,50,283,1,P90 envelope,0.06713780918727916
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 06:00:00,24,50,283,1,Ensemble probability-weighted,0.003471378091872791
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,24,49,291,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,24,49,291,0,P90 envelope,0.044673539518900345
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,24,49,291,0,Ensemble probability-weighted,0.00017318099131089426
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,24,42,268,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,24,42,268,0,P90 envelope,0.10820895522388059
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,24,42,268,0,Ensemble probability-weighted,0.00010999424645480083
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 00:00:00,24,39,221,1,Deterministic mean-track,0.004524886877828055
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 00:00:00,24,39,221,1,P90 envelope,0.058823529411764705
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 00:00:00,24,39,221,1,Ensemble probability-weighted,0.0035193564605329316
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 06:00:00,24,44,204,0,Deterministic mean-track,0.004901960784313725
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 06:00:00,24,44,204,0,P90 envelope,0.09313725490196079
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 06:00:00,24,44,204,0,Ensemble probability-weighted,6.076810889645115e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 12:00:00,24,13,171,0,Deterministic mean-track,0.005847953216374269
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 12:00:00,24,13,171,0,P90 envelope,0.05847953216374269
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 12:00:00,24,13,171,0,Ensemble probability-weighted,0.00024222291428769167
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 18:00:00,24,2,131,0,Deterministic mean-track,0.007633587786259542
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 18:00:00,24,2,131,0,P90 envelope,0.16030534351145037
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 18:00:00,24,2,131,0,Ensemble probability-weighted,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,24,51,81,0,Deterministic mean-track,0.012345679012345678
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,24,51,81,0,P90 envelope,0.12345679012345678
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,24,51,81,0,Ensemble probability-weighted,0.00016138142499798273
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,24,44,122,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,24,44,122,0,P90 envelope,0.12295081967213115
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,24,44,122,0,Ensemble probability-weighted,0.00012701530957864786
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,24,51,144,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,24,51,144,0,P90 envelope,0.0625
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,24,51,144,0,Ensemble probability-weighted,8.810713828014867e-05
